date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency,name
2020-04-08T00:00:00,3030,0,0,3040,2820,2820,-210,292946600,8.41897E+11,46809,3222.9,2820,20092500,0,0,1.22112E+11,1.22112E+11,1.22112E+11,166770500,82298300,,46558727,1.35344E+11,15,BRI
2020-04-09T00:00:00,2820,0,0,2910,2750,2790,-30,265787000,7.48469E+11,32009,3188.6,2790,2393100,2780,16031400,1.22112E+11,1.22112E+11,1.22112E+11,145410500,91340800,,65080006,1.84773E+11,15,BRI
2020-04-13T00:00:00,2790,0,0,2840,2700,2770,-20,123731400,3.43556E+11,19640,3165.7,2770,130100,2760,5863500,1.22112E+11,1.22112E+11,1.22112E+11,56326500,55663100,,115788084,3.234E+11,32,BRI
2020-04-14T00:00:00,2770,0,0,2900,2770,2900,130,219734000,6.25288E+11,21909,3314.3,2900,5580600,2890,11800,1.22112E+11,1.22112E+11,1.22112E+11,94148000,94309500,,7481200,21087474300,6,BRI
2020-04-15T00:00:00,2900,0,0,2990,2730,2760,-140,319095100,9.04323E+11,37105,3154.3,2760,795300,2750,4423800,1.22112E+11,1.22112E+11,1.22112E+11,192849500,94823900,,42397985,1.18886E+11,10,BRI
2020-04-16T00:00:00,2760,0,0,2770,2580,2610,-150,367748800,9.69165E+11,47012,2982.9,2620,811500,2610,14982900,1.22112E+11,1.22112E+11,1.22112E+11,248511400,71599200,,4187612,11170236400,12,BRI
2020-04-17T00:00:00,2610,0,0,2840,2660,2830,220,402325500,1.11264E+12,37289,3234.3,2830,3950700,2820,989800,1.22112E+11,1.22112E+11,1.22112E+11,170731800,212896600,,85756207,2.37658E+11,32,BRI
2020-04-20T00:00:00,2830,0,0,2900,2760,2780,-50,222008500,6.29111E+11,25261,3177.1,2780,5702200,2770,2298300,1.22112E+11,1.22112E+11,1.22112E+11,62792000,82750200,,10829700,30395998000,5,BRI
2020-04-21T00:00:00,2780,0,0,2790,2690,2720,-60,132873300,3.61914E+11,20053,3108.6,2730,537500,2720,620600,1.22112E+11,1.22112E+11,1.22112E+11,61302200,29206100,,5978894,16310723428,14,BRI
2020-04-22T00:00:00,2720,0,0,2830,2650,2790,70,179543300,4.94779E+11,17642,3188.6,2800,80800,2790,4775900,1.22112E+11,1.22112E+11,1.22112E+11,55346300,55884800,,6009759,16946970810,16,BRI
2020-04-23T00:00:00,2790,0,0,2880,2790,2800,10,216170700,6.14588E+11,19086,3200,2810,150200,2800,2292600,1.22112E+11,1.22112E+11,1.22112E+11,62980800,121312600,,76833460,2.18753E+11,14,BRI
2020-04-24T00:00:00,2800,0,0,2800,2630,2630,-170,293711300,7.89443E+11,36414,3005.7,2650,299200,2630,18470100,1.22112E+11,1.22112E+11,1.22112E+11,168689400,39769200,,66871910,1.87979E+11,12,BRI
2020-04-27T00:00:00,2630,0,0,2700,2610,2660,30,182608400,4.83193E+11,21308,3040,2670,734000,2660,911100,1.22112E+11,1.22112E+11,1.22112E+11,87613900,44086000,,87035350,2.31555E+11,45,BRI
2020-04-28T00:00:00,2660,0,0,2690,2570,2590,-70,268296100,6.99179E+11,34481,2960,2600,894500,2590,6599000,1.22112E+11,1.22112E+11,1.22112E+11,162761400,32883100,,62540590,1.63923E+11,60,BRI
2020-04-29T00:00:00,2590,0,0,2620,2560,2580,-10,209136400,5.41573E+11,24534,2948.6,2580,9581000,2570,3052600,1.22112E+11,1.22112E+11,1.22112E+11,130180300,86745400,,8411053,21904840554,33,BRI
2020-04-30T00:00:00,2580,0,0,2740,2610,2730,150,432073900,1.16317E+12,33164,3120,2730,9266000,2720,3731400,1.22112E+11,1.22112E+11,1.22112E+11,189075200,162440000,,142844276,3.84846E+11,35,BRI
2020-05-04T00:00:00,2730,0,0,2680,2600,2630,-100,200608900,5.27881E+11,25634,3005.7,2630,2393800,2620,10071800,1.22112E+11,1.22112E+11,1.22112E+11,97091200,52210900,,74047937,1.96711E+11,34,BRI
2020-05-05T00:00:00,2630,0,0,2680,2610,2630,0,184761500,4.87324E+11,18894,3005.7,2640,987200,2630,8230700,1.22112E+11,1.22112E+11,1.22112E+11,78801000,38907400,,6186388,16251739300,12,BRI
2020-05-06T00:00:00,2630,0,0,2650,2600,2620,-10,173052900,4.54135E+11,16292,2994.3,2630,3772000,2620,1689900,1.22112E+11,1.22112E+11,1.22112E+11,68458600,67658200,,16298397,42768289596,9,BRI
2020-05-08T00:00:00,2620,0,0,2660,2580,2590,-30,205764900,5.3717E+11,26079,2960,2600,609300,2590,10884800,1.22112E+11,1.22112E+11,1.22112E+11,140710300,41344700,,15431633,40605385580,61,BRI
2020-05-11T00:00:00,2590,0,0,2640,2600,2620,30,154599200,4.04681E+11,12564,2994.3,2620,2288800,2610,9520300,1.22112E+11,1.22112E+11,1.22112E+11,76844100,50237300,,279038,730529606,6,BRI
2020-05-12T00:00:00,2620,0,0,2630,2470,2490,-130,368672700,9.3476E+11,62722,2845.7,2500,166300,2490,12157500,1.22112E+11,1.22112E+11,1.22112E+11,206192900,30117400,,12330043,32382637258,24,BRI
2020-05-13T00:00:00,2490,0,0,2520,2440,2470,-20,338592200,8.35731E+11,39164,2822.9,2480,4207000,2470,2381200,1.22112E+11,1.22112E+11,1.22112E+11,233868500,75122500,,16709800,41286446230,13,BRI
2020-05-14T00:00:00,2470,0,0,2480,2330,2350,-120,470265100,1.12559E+12,65288,2685.7,2350,12701400,2340,3109700,1.22112E+11,1.22112E+11,1.22112E+11,259615700,90860500,,2475891,6317289380,28,BRI
2020-05-15T00:00:00,2350,0,0,2400,2210,2240,-110,594658300,1.34696E+12,64619,2560,2240,11714400,2230,10137900,1.22112E+11,1.22112E+11,1.22112E+11,313084800,106883700,,31295338,71641746240,15,BRI
2020-05-18T00:00:00,2240,0,0,2270,2160,2170,-70,455462600,9.98729E+11,41677,2480,2180,5932500,2170,2689000,1.22112E+11,1.22112E+11,1.22112E+11,222758500,95371600,,2322841,5597147531,19,BRI
2020-05-19T00:00:00,2170,0,0,2420,2250,2370,200,531310100,1.25573E+12,49790,2708.6,2370,69400,2360,3493800,1.22112E+11,1.22112E+11,1.22112E+11,114007800,185906200,,37428286,92536217910,23,BRI
2020-05-20T00:00:00,2370,0,0,2500,2320,2480,110,394395900,9.57885E+11,35709,2834.3,2480,5904500,2470,1072400,1.22112E+11,1.22112E+11,1.22112E+11,67111400,162264000,,38759373,91964186250,10,BRI
2020-05-26T00:00:00,2480,0,0,2550,2470,2520,40,404097300,1.01549E+12,36696,2880,2530,2492400,2520,7106600,1.22112E+11,1.22112E+11,1.22112E+11,184906300,189209400,,56400648,1.40315E+11,18,BRI
2020-05-27T00:00:00,2520,0,0,2630,2520,2630,110,432813000,1.12324E+12,36836,3005.7,2630,523700,2620,2977200,1.22112E+11,1.22112E+11,1.22112E+11,96016000,218392300,,35710511,90538343860,25,BRI
2020-05-28T00:00:00,2630,0,0,2780,2640,2730,100,453391300,1.24482E+12,45725,3120,2730,10527300,2720,2902900,1.22112E+11,1.22112E+11,1.22112E+11,77378700,260424300,,62861354,1.52468E+11,35,BRI
2020-05-29T00:00:00,2730,0,0,2950,2700,2950,220,872607300,2.50756E+12,60787,3371.4,2960,2764900,2950,6463900,1.22112E+11,1.22112E+11,1.22112E+11,220424100,668586300,,98124370,2.37521E+11,17,BRI
2020-06-02T00:00:00,2950,0,0,3290,2950,3180,230,467460800,1.48815E+12,49185,3634.3,3190,12692000,3180,8516200,1.22112E+11,1.22112E+11,1.22112E+11,78325800,285588200,,26796375,81984637285,32,BRI
2020-06-03T00:00:00,3180,0,0,3280,3010,3100,-80,438099000,1.37271E+12,60664,3542.9,3110,774200,3100,11113700,1.22112E+11,1.22112E+11,1.22112E+11,98912000,138184100,,17638433,55820386040,50,BRI
2020-06-04T00:00:00,3100,0,0,3200,3030,3060,-40,250143200,7.73134E+11,37559,3497.1,3070,1114700,3060,307500,1.22112E+11,1.22112E+11,1.22112E+11,63234100,87501400,,2392681,7377843416,20,BRI
2020-06-05T00:00:00,3060,0,0,3130,2960,3110,50,267393400,8.17053E+11,36617,3554.3,3120,2318900,3110,4800000,1.22112E+11,1.22112E+11,1.22112E+11,67582200,71949800,,3852737,12003585820,6,BRI
2020-06-08T00:00:00,3110,0,0,3370,3170,3300,190,384332100,1.26485E+12,47112,3771.4,3300,13573500,3290,1093100,1.22112E+11,1.22112E+11,1.22112E+11,48475200,125951400,,1112448,3379850720,12,BRI
2020-06-09T00:00:00,3300,0,0,3360,3210,3210,-90,254497400,8.3191E+11,36032,3668.6,3210,509100,3200,7286500,1.22112E+11,1.22112E+11,1.22112E+11,93362300,69415400,,15834204,57490818616,13,BRI
2020-06-10T00:00:00,3210,0,0,3180,3000,3030,-180,443231300,1.355E+12,49982,3462.9,3030,1043400,3020,1134300,1.22112E+11,1.22112E+11,1.22112E+11,109750900,90727100,,58021641,1.76997E+11,33,BRI
2020-06-11T00:00:00,3030,0,0,3130,2900,2970,-60,372347500,1.11739E+12,39655,3394.3,2970,2545100,2960,10162100,1.22112E+11,1.22112E+11,1.22112E+11,104423400,144878600,,29579075,89224182050,25,BRI
2020-06-12T00:00:00,2970,0,0,3040,2800,3030,60,472128400,1.39195E+12,46552,3462.9,3040,2491000,3030,5590300,1.22112E+11,1.22112E+11,1.22112E+11,167545000,102579800,,7431289,22296328920,15,BRI
2020-06-15T00:00:00,3030,0,0,3050,2890,2900,-130,230766700,6.82766E+11,43370,3314.3,2910,272300,2900,2975500,1.22112E+11,1.22112E+11,1.22112E+11,69759400,29570200,,5033921,15170404870,19,BRI
2020-06-16T00:00:00,2900,0,0,3150,2960,3130,230,338682000,1.04859E+12,37348,3577.1,3130,1741400,3120,3874100,1.22112E+11,1.22112E+11,1.22112E+11,65470900,66163300,,6257030,19151697130,13,BRI
2020-06-17T00:00:00,3130,0,0,3200,3080,3100,-30,218180800,6.82168E+11,24338,3542.9,3100,736900,3090,876300,1.22112E+11,1.22112E+11,1.22112E+11,96804000,60066800,,3354006,10443768240,14,BRI
2020-06-18T00:00:00,3100,0,0,3120,3040,3050,-50,130942600,4.03578E+11,18840,3485.7,3080,16100,3050,7989000,1.22112E+11,1.22112E+11,1.22112E+11,31218200,36744100,,5912115,18127515400,12,BRI
2020-06-19T00:00:00,3050,0,0,3110,3060,3100,50,166969600,5.15587E+11,16403,3542.9,3110,703200,3100,1137600,1.22112E+11,1.22112E+11,1.22112E+11,104104000,96766200,,11890088,36843321290,13,BRI
2020-06-22T00:00:00,3100,0,0,3110,3030,3060,-40,95377000,2.9331E+11,14533,3497.1,3060,738900,3050,1333300,1.22112E+11,1.22112E+11,1.22112E+11,31842700,22261400,,8007287,24547887508,18,BRI
2020-06-23T00:00:00,3060,0,0,3060,2980,3010,-50,171421500,5.16171E+11,23068,3440,3020,332700,3010,16025800,1.22112E+11,1.22112E+11,1.22112E+11,98916200,60207600,,9820308,29997765500,30,BRI
2020-06-24T00:00:00,3010,0,0,3140,3010,3120,110,308484300,9.56486E+11,24666,3565.7,3120,1986900,3110,2390900,1.22112E+11,1.22112E+11,1.22112E+11,137560400,44301900,,61945431,1.92078E+11,20,BRI
2020-06-25T00:00:00,3120,0,0,3110,3040,3060,-60,158209300,4.86322E+11,20812,3497.1,3070,3159500,3060,1414300,1.22112E+11,1.22112E+11,1.22112E+11,43169900,59384100,,28148161,86152438006,31,BRI
2020-06-26T00:00:00,3060,0,0,3120,3020,3030,-30,147306200,4.49925E+11,19509,3462.9,3040,446600,3030,2743600,1.22112E+11,1.22112E+11,1.22112E+11,96025800,30395800,,32898112,1.00184E+11,10,BRI
2020-06-29T00:00:00,3030,0,0,3060,2980,3040,10,118809900,3.5886E+11,17539,3474.3,3040,4798000,3030,1338400,1.22112E+11,1.22112E+11,1.22112E+11,65320000,42659800,,45714051,1.38594E+11,25,BRI
2020-06-30T00:00:00,3040,0,0,3110,3030,3030,-10,134014700,4.09748E+11,15578,3462.9,3040,127500,3030,1692900,1.22112E+11,1.22112E+11,1.22112E+11,79690700,68961000,,49532878,1.51324E+11,20,BRI
2020-07-01T00:00:00,3030,0,0,3070,3030,3060,30,101290700,3.08916E+11,10462,3497.1,3070,2518700,3060,1189200,1.22112E+11,1.22112E+11,1.22112E+11,52621100,50275800,,101398094,3.10521E+11,27,BRI
2020-07-02T00:00:00,3060,0,0,3090,3040,3060,0,169484600,5.19383E+11,11855,3497.1,3060,2385300,3050,4292300,1.22112E+11,1.22112E+11,1.22112E+11,136830000,51722600,,19786308,60406527940,16,BRI
2020-07-03T00:00:00,3060,0,0,3090,3040,3050,-10,49472800,1.51494E+11,9977,3485.7,3050,893900,3040,4626000,1.22112E+11,1.22112E+11,1.22112E+11,17594100,16504200,,13961241,42743364560,5,BRI
2020-07-06T00:00:00,3050,0,0,3100,3030,3040,-10,134677700,4.10739E+11,16156,3474.3,3050,1009400,3040,791900,1.22112E+11,1.22112E+11,1.22112E+11,89925500,27630100,,79764143,2.42777E+11,27,BRI
2020-07-07T00:00:00,3040,0,0,3080,3030,3030,-10,207371700,6.31327E+11,20349,3462.9,3040,492200,3030,14117300,1.22112E+11,1.22112E+11,1.22112E+11,137633000,117626100,,18285294,56381327600,10,BRI
2020-07-08T00:00:00,3030,0,0,3200,3030,3190,160,339667600,1.06956E+12,44386,3645.7,3190,4797900,3180,2874100,1.22112E+11,1.22112E+11,1.22112E+11,41441400,120759200,,10260259,31282688310,13,BRI
2020-07-09T00:00:00,3190,0,0,3230,3140,3140,-50,192182300,6.09852E+11,26916,3588.6,3140,4451200,3130,2508300,1.22112E+11,1.22112E+11,1.22112E+11,64426300,54196900,,4185885,13021104185,11,BRI
2020-07-10T00:00:00,3140,0,0,3150,3100,3110,-30,107116200,3.33626E+11,15503,3554.3,3120,8122900,3110,7435700,1.22112E+11,1.22112E+11,1.22112E+11,34677700,41696300,,26690049,83386130770,26,BRI
2020-07-13T00:00:00,3110,0,0,3180,3050,3160,50,95863700,3.02489E+11,13167,3611.4,3170,4511200,3160,2196700,1.22112E+11,1.22112E+11,1.22112E+11,24780100,36926300,,6925391,21584234360,6,BRI
2020-07-14T00:00:00,3160,0,0,3250,3130,3170,10,211237700,6.73901E+11,21011,3622.9,3180,432300,3170,2162100,1.22112E+11,1.22112E+11,1.22112E+11,78406600,111435700,,12751736,40359131602,21,BRI
2020-07-15T00:00:00,3170,0,0,3240,3130,3130,-40,165721200,5.23061E+11,20581,3577.1,3140,850200,3130,10606500,1.22112E+11,1.22112E+11,1.22112E+11,107260000,31466100,,8020255,25736985680,5,BRI
2020-07-16T00:00:00,3130,0,0,3160,3130,3140,10,117097200,3.67768E+11,11912,3588.6,3150,3535100,3140,46400,1.22112E+11,1.22112E+11,1.22112E+11,81213500,73222200,,1653664,5174791140,11,BRI
2020-07-17T00:00:00,3140,0,0,3150,3100,3100,-40,119587700,3.71821E+11,18275,3542.9,3110,2204800,3100,19002300,1.22112E+11,1.22112E+11,1.22112E+11,75260600,13017300,,24977207,78539262593,20,BRI
2020-07-20T00:00:00,3100,0,0,3130,3030,3050,-50,136548700,4.18937E+11,22655,3485.7,3050,1131200,3040,2010700,1.22112E+11,1.22112E+11,1.22112E+11,49979700,31672100,,13138630,40235789100,12,BRI
2020-07-21T00:00:00,3050,0,0,3180,3050,3150,100,204157000,6.39839E+11,19931,3600,3160,866400,3150,4996600,1.22112E+11,1.22112E+11,1.22112E+11,67992200,78798100,,5437956,17043892940,11,BRI
2020-07-22T00:00:00,3150,0,0,3170,3090,3100,-50,173557500,5.4234E+11,16654,3542.9,3110,116800,3100,2442700,1.22112E+11,1.22112E+11,1.22112E+11,100859300,40633300,,33446892,1.04714E+11,8,BRI
2020-07-23T00:00:00,3100,0,0,3160,3100,3140,40,147857700,4.63885E+11,13251,3588.6,3140,3640000,3130,2013300,1.22112E+11,1.22112E+11,1.22112E+11,68103700,56405100,,8726582,27356604200,13,BRI
2020-07-24T00:00:00,3140,0,0,3140,3090,3090,-50,94805600,2.9434E+11,13853,3531.4,3100,246000,3090,2179400,1.22112E+11,1.22112E+11,1.22112E+11,37746700,40516600,,10378741,32218873090,11,BRI
2020-07-27T00:00:00,3090,0,0,3150,3090,3150,60,94516900,2.96644E+11,12329,3600,3160,7421400,3150,1377300,1.22112E+11,1.22112E+11,1.22112E+11,24229000,44494000,,39420766,1.23551E+11,18,BRI
2020-07-28T00:00:00,3150,0,0,3170,3100,3140,-10,103419800,3.23809E+11,13180,3588.6,3140,550900,3130,560700,1.22112E+11,1.22112E+11,1.22112E+11,68960900,54371500,,27196338,85156206000,16,BRI
2020-07-29T00:00:00,3140,0,0,3150,3100,3120,-20,67176700,2.10195E+11,8282,3565.7,3130,358700,3120,1503200,1.22112E+11,1.22112E+11,1.22112E+11,29904600,26006600,,5081146,15902832690,11,BRI
2020-07-30T00:00:00,3120,0,0,3170,3110,3160,40,78478700,2.4702E+11,9124,3611.4,3160,7032400,3150,259500,1.22112E+11,1.22112E+11,1.22112E+11,21576900,40411300,,28055868,87837968940,14,BRI
2020-08-03T00:00:00,3160,0,0,3180,2970,2990,-170,339279900,1.02712E+12,60653,3417.1,2990,817500,2980,7105900,1.22112E+11,1.22112E+11,1.22112E+11,235010800,39217600,,44573070,1.37197E+11,17,BRI
2020-08-04T00:00:00,2990,0,0,3080,3000,3080,90,156288000,4.76764E+11,19508,3520,3080,4747900,3070,98100,1.22112E+11,1.22112E+11,1.22112E+11,71135600,88519800,,32910796,99913447358,13,BRI
2020-08-05T00:00:00,3080,0,0,3110,3040,3080,0,161496000,4.96906E+11,21460,3520,3090,1898300,3080,3867800,1.22112E+11,1.22112E+11,1.22112E+11,74629900,70241400,,25986916,79257394607,4,BRI
2020-08-06T00:00:00,3080,0,0,3130,3090,3110,30,114602400,3.56833E+11,15810,3554.3,3110,903400,3100,3031500,1.22112E+11,1.22112E+11,1.22112E+11,38291700,43154800,,12368240,38079152800,41,BRI
2020-08-07T00:00:00,3110,0,0,3130,3060,3110,0,89917300,2.78517E+11,11440,3554.3,3120,2413400,3110,70000,1.22112E+11,1.22112E+11,1.22112E+11,24808100,50468900,,54148,163514720,7,BRI
2020-08-10T00:00:00,3110,0,0,3150,3100,3130,20,91465200,2.8629E+11,10056,3577.1,3140,4469800,3130,714900,1.22112E+11,1.22112E+11,1.22112E+11,37460700,45157700,,7927304,24445347172,11,BRI
2020-08-11T00:00:00,3130,0,0,3220,3130,3190,60,172459100,5.50318E+11,22028,3645.7,3200,2709200,3190,3353400,1.22112E+11,1.22112E+11,1.22112E+11,28849000,45486500,,9818400,30736686400,4,BRI
2020-08-12T00:00:00,3190,0,0,3370,3190,3350,160,459419200,1.51883E+12,46559,3828.6,3350,13854900,3340,3354300,1.22112E+11,1.22112E+11,1.22112E+11,121209200,186952600,,1358754,4345934896,9,BRI
2020-08-13T00:00:00,3350,0,0,3450,3300,3330,-20,214222600,7.18292E+11,26568,3805.7,3330,6296800,3320,2588000,1.22112E+11,1.22112E+11,1.22112E+11,39934500,84669100,,4197575,14010012556,10,BRI
2020-08-14T00:00:00,3330,0,0,3350,3280,3340,10,99152200,3.29966E+11,10883,3817.1,3340,2191900,3330,424300,1.22112E+11,1.22112E+11,1.22112E+11,36771500,45074000,,6260239,20800345392,13,BRI
2020-08-18T00:00:00,3340,0,0,3530,3340,3520,180,262001000,9.10644E+11,31963,4022.9,3520,2795900,3510,418700,1.22112E+11,1.22112E+11,1.22112E+11,38605400,153229800,,58022587,1.90152E+11,11,BRI
2020-08-19T00:00:00,3520,0,0,3640,3520,3560,40,217533000,7.75772E+11,27039,4068.6,3570,3955400,3560,18132000,1.22112E+11,1.22112E+11,1.22112E+11,47842400,113993400,,887639,3150966760,6,BRI
2020-08-24T00:00:00,3560,0,0,3650,3520,3640,80,194972300,7.01392E+11,26193,4160,3640,2341400,3630,29600,1.22112E+11,1.22112E+11,1.22112E+11,83018500,127134000,,21035830,76372561505,18,BRI
2020-08-25T00:00:00,3640,0,0,3800,3640,3800,160,179300000,6.7129E+11,26721,4342.9,3800,6979400,3790,78700,1.22112E+11,1.22112E+11,1.22112E+11,59531300,101462400,,24944782,90641175018,30,BRI
2020-08-26T00:00:00,3800,0,0,3820,3700,3740,-60,161962800,6.06435E+11,30011,4274.3,3750,451800,3740,7183600,1.22112E+11,1.22112E+11,1.22112E+11,81390700,75678100,,19124603,71514412425,25,BRI
2020-08-27T00:00:00,3740,0,0,3780,3660,3700,-40,187984900,6.96828E+11,29342,4228.6,3710,1870700,3700,91200,1.22112E+11,1.22112E+11,1.22112E+11,117548600,88072800,,45671603,1.68819E+11,63,BRI
2020-08-28T00:00:00,3700,0,0,3740,3650,3690,-10,77888200,2.87195E+11,15628,4217.1,3690,1903500,3680,1034200,1.22112E+11,1.22112E+11,1.22112E+11,38938700,21729300,,14948803,55345261800,52,BRI
2020-08-31T00:00:00,3690,0,0,3740,3500,3510,-180,266042400,9.46908E+11,48191,4011.4,3520,140700,3510,9713900,1.22112E+11,1.22112E+11,1.22112E+11,174550100,48822600,,10952924,40262500310,31,BRI
2020-09-01T00:00:00,3510,0,0,3630,3480,3610,100,196959300,7.01164E+11,28272,4125.7,3620,1717800,3610,9122300,1.22112E+11,1.22112E+11,1.22112E+11,82309700,68536600,,69877048,2.48331E+11,32,BRI
2020-09-02T00:00:00,3610,0,0,3660,3590,3660,50,106924600,3.87874E+11,16412,4182.9,3660,2719700,3650,642100,1.22112E+11,1.22112E+11,1.22112E+11,33023100,40740700,,1333323,4691286750,17,BRI
2020-09-03T00:00:00,3660,0,0,3690,3550,3580,-80,179612400,6.44962E+11,30496,4091.4,3590,5472200,3580,1757300,1.22112E+11,1.22112E+11,1.22112E+11,97587500,34754700,,135452,499321640,10,BRI
2020-09-04T00:00:00,3580,0,0,3610,3480,3550,-30,134555700,4.74984E+11,20440,4057.1,3560,868900,3550,649500,1.22112E+11,1.22112E+11,1.22112E+11,75383800,48000700,,2576271,9209394060,15,BRI
2020-09-07T00:00:00,3550,3550,3550,3570,3500,3510,-40,94814200,3.34242E+11,16298,4011.4,3520,84100,3510,4436000,1.22112E+11,1.22112E+11,1.22112E+11,45254100,19708000,,1153149,4065211140,14,BRI
2020-09-08T00:00:00,3510,3510,3520,3570,3510,3520,10,81381900,2.87936E+11,21331,4022.9,3530,171500,3520,4781700,1.22112E+11,1.22112E+11,1.22112E+11,43588200,27856500,,16315,57831972,9,BRI
2020-09-09T00:00:00,3520,3480,3480,3490,3380,3410,-110,178435500,6.11858E+11,38971,3897.1,3420,390900,3410,5332500,1.22112E+11,1.22112E+11,1.22112E+11,72590900,35091500,,3578278,12542256980,16,BRI
2020-09-10T00:00:00,3410,3300,3300,3300,3180,3180,-230,277847900,8.88373E+11,47848,3634.3,3180,80718600,0,0,1.22112E+11,1.22112E+11,1.22112E+11,102577900,40306400,,2639861,8395718340,14,BRI
2020-09-11T00:00:00,3180,3020,3030,3310,3010,3250,70,583497600,1.85009E+12,66066,3714.3,3260,65200,3250,3749600,1.22112E+11,1.22112E+11,1.22112E+11,245757800,119841400,,3060255,10131401300,18,BRI
2020-09-14T00:00:00,3250,3300,3310,3450,3300,3440,190,275888700,9.35885E+11,35335,3931.4,3440,19786700,3430,1180100,1.22112E+11,1.22112E+11,1.22112E+11,54432800,117062300,,51928945,1.76889E+11,40,BRI
2020-09-15T00:00:00,3440,3440,3450,3460,3310,3330,-110,195531100,6.56684E+11,29734,3805.7,3340,107000,3330,5020500,1.22112E+11,1.22112E+11,1.22112E+11,59858800,23708000,,2819955,9494678100,19,BRI
2020-09-16T00:00:00,3330,3370,3370,3390,3240,3260,-70,138529300,4.56029E+11,24236,3725.7,3270,414400,3260,4393300,1.22112E+11,1.22112E+11,1.22112E+11,50282600,24942800,,6487934,21019639720,13,BRI
2020-09-17T00:00:00,3260,3270,3270,3310,3170,3200,-60,167611400,5.38179E+11,28019,3657.1,3210,523900,3200,4389400,1.22112E+11,1.22112E+11,1.22112E+11,53953500,37713100,,650801,2083870000,3,BRI
2020-09-18T00:00:00,3200,3200,3190,3270,3190,3220,20,202880500,6.53986E+11,20302,3680,3230,4718600,3220,5405100,1.22112E+11,1.22112E+11,1.22112E+11,106835600,99968600,,10173884,32836906260,17,BRI
2020-09-21T00:00:00,3220,3200,3200,3250,3150,3190,-30,114168800,3.65324E+11,17307,3645.7,3190,915100,3180,1509900,1.22112E+11,1.22112E+11,1.22112E+11,43680000,64150600,,9023577,28862561900,19,BRI
2020-09-22T00:00:00,3190,3110,3110,3190,3100,3130,-60,134585500,4.22276E+11,22766,3577.1,3140,393100,3130,1581900,1.22112E+11,1.22112E+11,1.22112E+11,41103000,47125200,,67614220,2.12577E+11,28,BRI
2020-09-23T00:00:00,3130,3170,3170,3180,3050,3080,-50,120607900,3.75159E+11,23179,3520,3090,1253900,3080,13041600,1.22112E+11,1.22112E+11,1.22112E+11,35542300,27855900,,11677864,36850968830,27,BRI
2020-09-24T00:00:00,3080,3030,3030,3080,3010,3030,-50,164151300,4.98227E+11,26777,3462.9,3040,805800,3030,4355700,1.22112E+11,1.22112E+11,1.22112E+11,80044100,38123200,,11060228,33737940800,17,BRI
2020-09-25T00:00:00,3030,3060,3060,3180,3040,3160,130,169418100,5.27728E+11,23677,3611.4,3160,1179500,3150,4548300,1.22112E+11,1.22112E+11,1.22112E+11,50669900,39468800,,859033,2642795170,6,BRI
2020-09-28T00:00:00,3160,3180,3190,3230,3080,3090,-70,135465800,4.24942E+11,22088,3531.4,3100,84000,3090,2674100,1.22112E+11,1.22112E+11,1.22112E+11,60118000,20717900,,2781543,8665607280,11,BRI
2020-09-29T00:00:00,3090,3120,3130,3160,3020,3040,-50,182697100,5.63003E+11,24191,3474.3,3050,896300,3040,3615700,1.22112E+11,1.22112E+11,1.22112E+11,90734400,45918600,,1225672,3711550944,11,BRI
2020-09-30T00:00:00,3040,3060,3070,3080,3000,3040,0,167835700,5.0768E+11,24962,3474.3,3040,1878800,3030,436700,1.22112E+11,1.22112E+11,1.22112E+11,96137600,61496800,,1749336,5379912230,10,BRI
2020-10-01T00:00:00,3040,3090,3080,3170,3060,3160,120,130031000,4.05638E+11,19287,3611.4,3170,1479200,3160,1288400,1.22112E+11,1.22112E+11,1.22112E+11,19855600,36456300,,163834,511335902,8,BRI
2020-10-02T00:00:00,3160,3180,3180,3210,3060,3100,-60,157063600,4.92337E+11,19508,3542.9,3110,475200,3100,1418400,1.22112E+11,1.22112E+11,1.22112E+11,26953200,36172300,,3452882,10811780150,7,BRI
2020-10-05T00:00:00,3100,3160,3170,3170,3110,3160,60,92722900,2.9173E+11,11690,3611.4,3170,1996900,3160,3700200,1.22112E+11,1.22112E+11,1.22112E+11,36491100,24057100,,11615,36009850,5,BRI
2020-10-06T00:00:00,3160,3220,3230,3240,3180,3190,30,120816800,3.88236E+11,17715,3645.7,3200,2925600,3190,459900,1.22112E+11,1.22112E+11,1.22112E+11,44699100,28071200,,18666927,57634026920,12,BRI
2020-10-07T00:00:00,3190,3160,3160,3170,3080,3120,-70,288740100,9.00843E+11,28466,3565.7,3120,11616800,3110,3590200,1.22112E+11,1.22112E+11,1.22112E+11,186477000,64684600,,13242672,42195784870,18,BRI
2020-10-08T00:00:00,3120,3150,3150,3170,3110,3150,30,123924000,3.88896E+11,14663,3600,3150,6840400,3140,125400,1.22112E+11,1.22112E+11,1.22112E+11,48903400,46247700,,818700,2559490400,3,BRI
2020-10-09T00:00:00,3150,3150,3140,3170,3120,3150,0,81127400,2.55245E+11,11913,3600,3150,4821300,3140,1422000,1.22112E+11,1.22112E+11,1.22112E+11,40950600,29170800,,3499173,11004643850,5,BRI
